http://nl.dbpedia.org/resource/Boter_(zuivel)	Boter (zuivel)	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Boterham	Boterham	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Broeder_(gerecht)	Broeder (gerecht)	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Brood	Brood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Broodbeleg	Broodbeleg	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Broodmachine	Broodmachine	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Cacaoboon	Cacaoboon	http://nl.dbpedia.org/resource/Categorie:Cacao	
http://nl.dbpedia.org/resource/Chocolademelk	Chocolademelk	http://nl.dbpedia.org/resource/Categorie:Cacao	
http://nl.dbpedia.org/resource/Consumptie-ijs	Consumptie-ijs	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Couscous	Couscous	http://nl.dbpedia.org/resource/Categorie:Basisvoedsel	
http://nl.dbpedia.org/resource/Dame_blanche_(nagerecht)	Dame blanche (nagerecht)	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Drank	Drank	http://nl.dbpedia.org/resource/Categorie:Drank	
http://nl.dbpedia.org/resource/Drop	Drop	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Fastfood	Fastfood	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Frikandel	Frikandel	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Hagelslag	Hagelslag	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Hardbrood	Hardbrood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Honing	Honing	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Hopje	Hopje	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Hummus	Hummus	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Jam_(voedingsmiddel)	Jam (voedingsmiddel)	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Kaas	Kaas	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Karamel	Karamel	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Kauwgom	Kauwgom	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Kibbeling	Kibbeling	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Kroonkurk	Kroonkurk	http://nl.dbpedia.org/resource/Categorie:Drank	
http://nl.dbpedia.org/resource/Kruid_(keuken)	Kruid (keuken)	http://nl.dbpedia.org/resource/Categorie:Lijsten_van_voedsel	
http://nl.dbpedia.org/resource/Lekkerbekje	Lekkerbekje	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Loempia	Loempia	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Margarine	Margarine	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Marmelade_(jam)	Marmelade (jam)	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Marsepein	Marsepein	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Niet-alcoholische_drank	Niet-alcoholische drank	http://nl.dbpedia.org/resource/Categorie:Lijsten_van_voedsel	
