"date"	"ocr_url"	"page"	"title"	sv	0.0
"1957-10-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840327:mpeg21:a0259"	15	"parool"	nl	0.9367816091954023
"1957-10-31 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840345:mpeg21:a0235"	13	"parool"	nl	0.948170731707317
"1957-11-28 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840454:mpeg21:a0285"	17	"parool"	nl	0.8664383561643836
"1957-12-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840467:mpeg21:a0254"	13	"parool"	nl	0.9263351749539595
"1958-01-02 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840752:mpeg21:a0244"	13	"parool"	nl	0.8574423480083857
"1958-01-23 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840770:mpeg21:a0203"	11	"parool"	nl	0.93
"1958-02-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840782:mpeg21:a0172"	9	"parool"	nl	0.9233576642335767
"1958-02-13 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840791:mpeg21:a0311"	17	"parool"	nl	0.9561243144424132
"1958-02-20 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840794:mpeg21:a0229"	13	"parool"	nl	0.8256302521008403
"1958-02-27 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840800:mpeg21:a0206"	13	"parool"	nl	0.8266129032258065
"1958-04-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840989:mpeg21:a0223"	11	"parool"	nl	0.8121645796064401
"1958-04-24 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841001:mpeg21:a0261"	15	"parool"	nl	0.861244019138756
"1958-05-01 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837942:mpeg21:a0228"	15	"parool"	nl	0.9191321499013807
"1958-05-08 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837948:mpeg21:a0273"	19	"parool"	nl	0.9323943661971831
"1958-06-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837976:mpeg21:a0257"	17	"parool"	nl	0.9260204081632653
"1958-06-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837982:mpeg21:a0231"	11	"parool"	nl	0.8968481375358166
"1958-06-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837988:mpeg21:a0235"	13	"parool"	nl	0.9409722222222222
"1958-07-03 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838100:mpeg21:a0189"	11	"parool"	nl	0.813953488372093
"1958-08-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838130:mpeg21:a0199"	9	"parool"	nl	0.9245283018867925
"1958-08-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838136:mpeg21:a0210"	9	"parool"	nl	0.9366812227074236
"1958-08-21 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838142:mpeg21:a0176"	11	"parool"	nl	0.9093959731543624
"1958-08-28 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838148:mpeg21:a0203"	11	"parool"	nl	0.8903225806451613
"1958-10-02 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838254:mpeg21:a0224"	15	"parool"	nl	0.7917485265225933
"1958-10-23 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838272:mpeg21:a0204"	11	"parool"	nl	0.95703125
"1958-11-20 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838296:mpeg21:a0214"	13	"parool"	nl	0.9198218262806236
"1958-12-11 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838314:mpeg21:a0174"	11	"parool"	nl	0.8657565415244596
"1959-02-05 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838486:mpeg21:a0185"	9	"parool"	nl	0.921727395411606
"1959-02-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838498:mpeg21:a0224"	13	"parool"	nl	0.8615384615384616
"1959-03-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838899:mpeg21:a0210"	9	"parool"	nl	0.9581320450885669
"1959-03-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838911:mpeg21:a0398"	27	"parool"	nl	0.9146341463414634
"1959-04-09 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838871:mpeg21:a0304"	15	"parool"	nl	0.9431438127090301
"1959-04-16 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838877:mpeg21:a0276"	17	"parool"	nl	0.9152298850574713
"1959-04-23 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838883:mpeg21:a0251"	15	"parool"	nl	0.959758551307847
"1959-05-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838922:mpeg21:a0263"	17	"parool"	nl	0.9437428243398392
"1959-06-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838945:mpeg21:a0249"	15	"parool"	nl	0.9622980251346499
"1959-06-18 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838957:mpeg21:a0252"	17	"parool"	nl	0.9249329758713136
"1959-06-25 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838963:mpeg21:a0251"	13	"parool"	nl	0.9301075268817204
"1959-07-16 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839033:mpeg21:a0211"	15	"parool"	nl	0.9139414802065404
"1959-08-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839051:mpeg21:a0189"	11	"parool"	nl	0.9247967479674797
"1959-08-27 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839069:mpeg21:a0169"	11	"parool"	nl	0.9315525876460768
"1959-09-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839081:mpeg21:a0250"	13	"parool"	nl	0.8482871125611745
"1959-10-01 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839098:mpeg21:a0257"	15	"parool"	nl	0.9209770114942529
"1959-10-22 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839116:mpeg21:a0268"	17	"parool"	nl	0.9525483304042179
"1959-11-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839196:mpeg21:a0342"	25	"parool"	nl	0.9242819843342036
"1960-01-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840859:mpeg21:a0198"	11	"parool"	nl	0.9743589743589743
"1960-01-28 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840877:mpeg21:a0260"	13	"parool"	nl	0.9569377990430622
"1960-02-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840883:mpeg21:a0248"	17	"parool"	nl	0.9373695198329853
"1960-02-18 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840895:mpeg21:a0286"	21	"parool"	nl	0.9439252336448598
"1960-02-25 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840901:mpeg21:a0237"	15	"parool"	nl	0.8308823529411765
"1960-03-03 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838383:mpeg21:a0283"	17	"parool"	nl	0.7701754385964912
"1960-03-24 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838401:mpeg21:a0391"	29	"parool"	nl	0.9191489361702128
"1960-03-31 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838407:mpeg21:a0272"	17	"parool"	nl	0.9389312977099237
"1960-04-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838413:mpeg21:a0349"	25	"parool"	nl	0.9500734214390602
"1960-04-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838419:mpeg21:a0331"	27	"parool"	nl	0.9192399049881235
"1960-04-21 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838423:mpeg21:a0297"	15	"parool"	nl	0.8608169440242057
"1960-04-28 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838429:mpeg21:a0332"	25	"parool"	nl	0.9230769230769231
"1960-05-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838507:mpeg21:a0348"	25	"parool"	nl	0.9299191374663073
"1960-05-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838512:mpeg21:a0315"	17	"parool"	nl	0.947129909365559
"1960-05-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838518:mpeg21:a0268"	19	"parool"	nl	0.9322381930184805
"1960-05-25 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838523:mpeg21:a0327"	17	"parool"	nl	0.9464524765729585
"1960-06-16 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838540:mpeg21:a0261"	17	"parool"	nl	0.9390444810543658
"1960-06-30 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838552:mpeg21:a0307"	17	"parool"	nl	0.925609756097561
"1960-07-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838635:mpeg21:a0286"	17	"parool"	nl	0.9302325581395349
"1960-07-21 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838647:mpeg21:a0262"	17	"parool"	nl	0.8446943078004217
"1960-08-11 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838665:mpeg21:a0225"	13	"parool"	nl	0.944
"1960-08-18 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838671:mpeg21:a0251"	15	"parool"	nl	0.9402654867256637
"1960-08-25 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838677:mpeg21:a0217"	13	"parool"	nl	0.9385474860335196
"1960-09-01 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838798:mpeg21:a0240"	15	"parool"	nl	0.956140350877193
"1960-10-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838819:mpeg21:a0310"	19	"parool"	nl	0.9435975609756098
"1960-10-13 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838825:mpeg21:a0279"	19	"parool"	nl	0.8863436123348017
"1960-11-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838976:mpeg21:a0254"	17	"parool"	nl	0.7421875
"1960-11-17 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838982:mpeg21:a0309"	23	"parool"	nl	0.8996282527881041
"1960-11-24 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010838988:mpeg21:a0300"	19	"parool"	nl	0.9328767123287671
"1960-12-15 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839006:mpeg21:a0245"	15	"parool"	nl	0.9363714531384351
"1961-01-05 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839128:mpeg21:a0276"	13	"parool"	nl	0.9303621169916435
"1961-01-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839146:mpeg21:a0223"	13	"parool"	nl	0.7867298578199052
"1961-03-02 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839251:mpeg21:a0286"	17	"parool"	nl	0.8532608695652174
"1961-03-09 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839257:mpeg21:a0280"	17	"parool"	nl	0.9652945924132365
"1961-03-16 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839263:mpeg21:a0301"	23	"parool"	nl	0.9133949191685913
"1961-04-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839280:mpeg21:a0336"	25	"parool"	nl	0.8981481481481481
"1961-04-13 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839285:mpeg21:a0312"	27	"parool"	nl	0.8204787234042553
"1961-04-20 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010839291:mpeg21:a0347"	21	"parool"	nl	0.9372693726937269
"1961-05-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840680:mpeg21:a0339"	27	"parool"	nl	0.8867313915857605
"1961-05-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840685:mpeg21:a0361"	23	"parool"	nl	0.8034682080924855
"1961-06-01 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840702:mpeg21:a0320"	19	"parool"	nl	0.8784119106699751
"1961-06-15 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840714:mpeg21:a0345"	23	"parool"	nl	0.9137466307277629
"1961-07-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840806:mpeg21:a0254"	17	"parool"	nl	0.926829268292683
"1961-07-20 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840818:mpeg21:a0243"	13	"parool"	nl	0.9318955732122588
"1961-08-03 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840830:mpeg21:a0202"	11	"parool"	nl	0.9503239740820735
"1961-08-17 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840842:mpeg21:a0205"	13	"parool"	nl	0.8912685337726524
"1961-08-24 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840848:mpeg21:a0226"	13	"parool"	nl	0.928311057108141
"1961-08-31 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840854:mpeg21:a0248"	19	"parool"	nl	0.6405693950177936
"1961-09-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840910:mpeg21:a0261"	17	"parool"	nl	0.9543859649122807
"1961-10-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840946:mpeg21:a0251"	17	"parool"	nl	0.9372822299651568
"1961-10-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010840952:mpeg21:a0310"	25	"parool"	nl	0.8547945205479452
"1961-11-09 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841013:mpeg21:a0233"	17	"parool"	nl	0.9304084720121029
"1961-11-16 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841020:mpeg21:a0273"	19	"parool"	nl	0.8620037807183365
"1961-11-30 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841032:mpeg21:a0278"	21	"parool"	nl	0.8991596638655462
"1961-12-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841038:mpeg21:a0188"	13	"parool"	nl	0.8070692194403535
"1961-12-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841044:mpeg21:a0261"	17	"parool"	nl	0.9340813464235624
"1962-01-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841162:mpeg21:a0278"	13	"parool"	nl	0.930939226519337
"1962-01-11 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841168:mpeg21:a0214"	13	"parool"	nl	0.844851904090268
"1962-01-25 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841180:mpeg21:a0266"	15	"parool"	nl	0.9171052631578948
"1962-02-22 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841204:mpeg21:a0277"	19	"parool"	nl	0.9479553903345725
"1962-03-08 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841216:mpeg21:a0269"	17	"parool"	nl	0.9093701996927803
"1962-04-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841247:mpeg21:a0317"	17	"parool"	nl	0.9402261712439418
"1962-04-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841253:mpeg21:a0419"	29	"parool"	nl	0.8153153153153153
"1962-05-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841295:mpeg21:a0321"	25	"parool"	nl	0.8423817863397548
"1962-05-17 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841301:mpeg21:a0336"	23	"parool"	nl	0.905940594059406
"1962-05-24 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841307:mpeg21:a0275"	17	"parool"	nl	0.863716814159292
"1962-06-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841318:mpeg21:a0305"	18	"parool"	nl	0.9384615384615385
"1962-07-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841373:mpeg21:a0257"	15	"parool"	nl	0.9329388560157791
"1962-07-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841385:mpeg21:a0225"	15	"parool"	nl	0.9296875
"1962-08-09 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841397:mpeg21:a0203"	11	"parool"	nl	0.802547770700637
"1962-09-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841421:mpeg21:a0269"	17	"parool"	nl	0.9043600562587905
"1962-09-13 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841427:mpeg21:a0227"	13	"parool"	nl	0.9
"1962-09-20 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841433:mpeg21:a0246"	13	"parool"	nl	0.8096590909090909
"1962-11-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841555:mpeg21:a0322"	22	"parool"	nl	0.9148936170212766
"1962-11-29 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841571:mpeg21:a0261"	19	"parool"	nl	0.8870056497175142
"1962-12-29 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010841595:mpeg21:a0257"	20	"parool"	nl	0.9259694477085781
"1963-01-03 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837817:mpeg21:a0186"	11	"parool"	nl	0.9304775280898876
"1963-01-17 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837829:mpeg21:a0197"	13	"parool"	nl	0.8637554585152838
"1963-02-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837853:mpeg21:a0212"	15	"parool"	nl	0.9282511210762332
"1963-04-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837904:mpeg21:a0387"	27	"parool"	nl	0.9100719424460432
"1963-04-18 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837912:mpeg21:a0253"	17	"parool"	nl	0.9148936170212766
"1963-05-08 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837622:mpeg21:a0307"	15	"parool"	nl	0.9473684210526315
"1963-06-01 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837641:mpeg21:a0344"	24	"parool"	nl	0.9655172413793104
"1963-06-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837644:mpeg21:a0286"	15	"parool"	nl	0.9371428571428572
"1963-06-27 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837662:mpeg21:a0280"	17	"parool"	nl	0.9180327868852459
"1963-07-11 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837496:mpeg21:a0242"	15	"parool"	nl	0.9103362391033624
"1963-07-15 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837499:mpeg21:a0149"	5	"parool"	nl	0.9391891891891891
"1963-08-05 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837517:mpeg21:a0111"	4	"parool"	nl	0.9230769230769231
"1963-08-08 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837520:mpeg21:a0213"	15	"parool"	nl	0.8086522462562395
"1963-08-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837529:mpeg21:a0183"	9	"parool"	nl	0.9736842105263158
"1963-08-22 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837532:mpeg21:a0208"	13	"parool"	nl	0.7343283582089553
"1963-08-30 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010837539:mpeg21:a0217"	7	"parool"	nl	0.9036144578313253
"1963-10-03 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836852:mpeg21:a0279"	17	"parool"	nl	0.8998505231689088
"1963-10-17 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836863:mpeg21:a0318"	19	"parool"	nl	0.9357495881383855
"1963-10-31 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836875:mpeg21:a0336"	25	"parool"	nl	0.9445129469790382
"1963-11-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836784:mpeg21:a0341"	19	"parool"	nl	0.9306071871127634
"1963-11-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836784:mpeg21:a0313"	15	"parool"	nl	0.9337748344370861
"1963-12-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836820:mpeg21:a0354"	17	"parool"	nl	0.9513513513513514
"1964-01-07 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836746:mpeg21:a0152"	2	"parool"	nl	0.9466666666666667
"1964-01-22 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836759:mpeg21:a0233"	11	"parool"	nl	0.910958904109589
"1964-02-27 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836739:mpeg21:a0271"	15	"parool"	nl	0.9156626506024096
"1964-03-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836659:mpeg21:a0180"	7	"parool"	nl	0.865979381443299
"1964-03-12 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836661:mpeg21:a0313"	17	"parool"	nl	0.9186991869918699
"1964-03-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836663:mpeg21:a0245"	7	"parool"	nl	0.8598484848484849
"1964-04-02 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836677:mpeg21:a0292"	15	"parool"	nl	0.923728813559322
"1964-04-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836679:mpeg21:a0338"	13	"parool"	nl	0.9310344827586207
"1964-04-09 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836683:mpeg21:a0374"	21	"parool"	nl	0.9434229137199435
"1964-04-30 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836701:mpeg21:a0263"	17	"parool"	nl	0.9212962962962963
"1964-05-08 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836557:mpeg21:a0481"	29	"parool"	nl	0.9473684210526315
"1964-05-21 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836567:mpeg21:a0339"	19	"parool"	nl	0.9585492227979274
"1964-07-02 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836182:mpeg21:a0358"	17	"parool"	nl	0.9457567804024497
"1964-07-30 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836156:mpeg21:a0269"	13	"parool"	nl	0.8444444444444444
"1964-08-06 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836162:mpeg21:a0315"	15	"parool"	nl	0.9174809989142236
"1964-08-13 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836168:mpeg21:a0279"	13	"parool"	nl	0.9333333333333333
"1964-08-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836169:mpeg21:a0315"	15	"parool"	nl	0.8679245283018868
"1964-08-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836179:mpeg21:a0183"	2	"parool"	nl	0.9851851851851852
"1964-09-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836072:mpeg21:a0303"	17	"parool"	nl	0.9186991869918699
"1964-09-17 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836078:mpeg21:a0300"	15	"parool"	nl	0.9221556886227545
"1964-10-15 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836102:mpeg21:a0335"	23	"parool"	nl	0.9161676646706587
"1964-10-29 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010836114:mpeg21:a0269"	19	"parool"	nl	0.9548762736535662
"1964-12-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835537:mpeg21:a0174"	7	"parool"	nl	0.9387186629526463
"1964-12-22 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835539:mpeg21:a0114"	2	"parool"	nl	0.944954128440367
"1964-12-23 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835540:mpeg21:a0170"	7	"parool"	nl	0.8803088803088803
"1965-01-02 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835329:mpeg21:a0085"	2	"parool"	nl	0.8934010152284264
"1965-01-05 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835331:mpeg21:a0075"	2	"parool"	nl	0.9606299212598425
"1965-01-14 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835339:mpeg21:a0276"	17	"parool"	nl	0.9216417910447762
"1965-02-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835308:mpeg21:a0214"	15	"parool"	nl	0.9432870370370371
"1965-02-10 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835313:mpeg21:a0147"	2	"parool"	nl	0.9448818897637795
"1965-02-11 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835314:mpeg21:a0299"	19	"parool"	nl	0.8374613003095975
"1965-02-18 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010835320:mpeg21:a0254"	17	"parool"	nl	0.9478672985781991
"1965-03-11 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834171:mpeg21:a0340"	19	"parool"	nl	0.937888198757764
"1965-04-15 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834201:mpeg21:a0376"	23	"parool"	nl	0.9358490566037736
"1965-04-22 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834206:mpeg21:a0308"	11	"parool"	nl	0.9078341013824884
"1965-04-29 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834212:mpeg21:a0469"	29	"parool"	nl	0.9836065573770492
"1965-04-29 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834212:mpeg21:a0470"	29	"parool"	nl	0.9811320754716981
"1965-04-29 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834212:mpeg21:a0471"	29	"parool"	nl	0.9473684210526315
"1965-05-04 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834062:mpeg21:a0202"	2	"parool"	nl	0.9537037037037037
"1965-05-13 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834069:mpeg21:a0471"	21	"parool"	nl	0.9440298507462687
"1965-05-19 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834074:mpeg21:a0242"	2	"parool"	nl	0.9444444444444444
"1965-05-26 00:00:00"	"http://resolver.kb.nl/resolve?urn=ABCDDD:010834080:mpeg21:a0402"	21	"parool"	nl	0.9463806970509383
